fare_amount,pickup_timestamp,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,pickup_hour,pickup_day_of_week,pickup_month,pickup_year,is_weekend,time_period,trip_distance_km,pickup_distance_from_center,dropoff_distance_from_center
23.3,2011-03-31 15:35:27+00:00,-73.969619,40.766354,-73.980174,40.755203,15,3,3,2011,False,regular,1.525688653348535,1.6284594890552013,0.5458698796060729
18.2,2012-09-21 14:11:36+00:00,-73.973815,40.721031,-73.974701,40.726059,14,4,9,2012,False,regular,0.5640516000666791,4.227004848708773,3.6663504589910962
20.4,2013-07-14 22:15:13+00:00,-73.969817,40.744315,-73.977409,40.738444,22,6,7,2013,True,late_night,0.9139397980761224,2.015145054772659,2.278843386202404
17.9,2013-08-27 06:44:51+00:00,-73.995212,40.759715,-73.99801,40.756245,6,1,8,2013,False,morning_rush,0.4521247663076205,0.8399390119124976,1.0716152666190009
19.7,2013-03-07 02:14:35+00:00,-73.948362,40.720104,-73.956347,40.722108,2,3,3,2013,False,late_night,0.7088631443346228,5.248488334554249,4.68623184249093
25.4,2012-04-05 09:20:36+00:00,-73.986848,40.710648,-73.97675,40.727461,9,3,4,2012,False,morning_rush,2.0541055011064233,5.266527037434915,3.474872065010561
20.0,2011-01-27 22:51:28+00:00,-73.982378,40.764756,-73.97747,40.757633,22,3,1,2011,False,late_night,0.8934217024562643,0.7959211696119185,0.6775766720732659
26.7,2011-10-08 05:35:01+00:00,-74.006373,40.783692,-73.984194,40.782891,5,5,10,2011,True,late_night,1.8694881049107068,3.3542592237047444,2.769937158583234
21.4,2013-07-06 15:17:04+00:00,-73.983877,40.747628,-73.987694,40.736846,15,5,7,2013,True,regular,1.2412809467492611,1.1613882656413033,2.359467517766435
19.5,2013-08-07 03:29:44+00:00,-73.969355,40.736281,-73.972204,40.729061,3,2,8,2013,False,late_night,0.8379487518759514,2.771682511701617,3.407253523128765
23.7,2012-04-15 01:12:42+00:00,-73.96475,40.75467,-73.952915,40.743797,1,6,4,2012,True,late_night,1.5670565769455194,1.7865521752834088,3.166753695607265
17.9,2013-04-09 21:28:35+00:00,-73.948761,40.751664,-73.944851,40.754112,21,1,4,2013,False,regular,0.4272816708987682,3.1737582780294704,3.451040168932869
20.8,2012-06-17 19:51:46+00:00,-73.969595,40.757287,-73.97901,40.76154,19,6,6,2012,True,evening_rush,0.9232915571750842,1.3419855156072826,0.6736010242600254
20.1,2013-07-20 08:38:50+00:00,-73.974462,40.674153,-73.968898,40.681023,8,5,7,2013,True,morning_rush,0.8964999882890875,9.369658101708923,8.673052301317384
19.9,2012-08-04 19:46:14+00:00,-73.988926,40.717927,-73.984961,40.71039,19,5,8,2012,True,evening_rush,0.9022464847526895,4.465253714552065,5.2941852501397415
25.0,2012-03-16 19:08:31+00:00,-73.993235,40.724643,-74.011173,40.729723,19,4,3,2012,False,evening_rush,1.613665966912911,3.7659396504924065,3.816304506319899
18.9,2012-01-23 17:17:04+00:00,-73.960595,40.754526,-73.967108,40.755657,17,0,1,2012,False,evening_rush,0.5628264261491525,2.133005037034419,1.570889702631858
16.6,2013-07-04 22:10:36+00:00,-73.960979,40.755576,-73.959075,40.754999,22,3,7,2013,False,late_night,0.17273288622745506,2.0828873265227195,2.2506308904055636
25.2,2011-10-05 03:28:43+00:00,-74.00154,40.769085,-73.987077,40.756671,3,2,10,2011,False,late_night,1.8409707679327811,1.8287160990320817,0.19869965114466898
19.2,2012-08-11 09:08:41+00:00,-73.965538,40.757727,-73.958558,40.75926,9,5,8,2012,True,morning_rush,0.6121158272883279,1.681621776441464,2.2735500375422673
18.6,2011-05-15 03:18:41+00:00,-73.966992,40.710978,-73.972633,40.712828,3,6,5,2011,True,late_night,0.5180487635003234,5.4562036824452,5.138561354485287
19.2,2012-04-22 02:56:20+00:00,-74.002276,40.79341,-74.009358,40.794427,2,6,4,2012,True,late_night,0.6068054397727166,4.183146043025786,4.5213252760933065
20.1,2012-02-19 18:30:52+00:00,-73.969191,40.788158,-73.961214,40.792158,18,6,2,2012,True,evening_rush,0.8054911187097858,3.623740393104388,4.313744372053991
28.3,2011-10-15 01:58:51+00:00,-74.000991,40.712254,-74.025254,40.7192,1,5,10,2011,True,late_night,2.185903726430043,5.251507693199664,5.461854353362118
22.4,2011-05-10 01:59:23+00:00,-74.028586,40.759981,-74.036662,40.749001,1,1,5,2011,False,late_night,1.3976385215401095,3.6356403151633048,4.424172377288071
22.8,2011-05-24 15:45:38+00:00,-73.983202,40.732137,-73.969109,40.72997,15,1,5,2011,False,regular,1.2116960439015279,2.8823430109685484,3.4089847908816013
18.6,2011-09-02 10:23:00+00:00,-73.974844,40.754166,-73.971876,40.759324,10,4,9,2011,False,regular,0.6256577841394975,0.9936540954188952,1.1569061964838092
19.7,2013-06-25 22:20:03+00:00,-73.982301,40.781599,-73.989888,40.778915,22,1,6,2013,False,late_night,0.705095252490205,2.6378811955842347,2.3548170566349444
23.3,2011-11-02 11:30:16+00:00,-73.922658,40.813903,-73.934679,40.823497,11,2,11,2011,False,regular,1.470151769742177,8.162882022735886,8.44664779324015
19.9,2013-09-18 00:46:27+00:00,-73.972423,40.772538,-73.964026,40.77344,0,2,9,2013,False,late_night,0.7141746271858612,1.9560531605887181,2.4936306393269105
25.4,2012-09-09 06:01:41+00:00,-73.977057,40.758848,-73.976279,40.739299,6,6,9,2012,True,morning_rush,2.17473736142373,0.7173503861136287,2.2197991280491904
20.0,2012-06-14 10:39:49+00:00,-73.971408,40.739805,-73.973595,40.7482,10,3,6,2012,False,regular,0.9514900464412077,2.3457395146835562,1.4809034070599014
17.6,2012-05-07 02:11:02+00:00,-73.988826,40.755464,-73.985087,40.754293,2,0,5,2012,False,late_night,0.3407960505037938,0.39749196702833683,0.41366487352416176
24.5,2012-05-04 16:53:01+00:00,-73.96141,40.790793,-73.959764,40.773096,16,4,5,2012,False,regular,1.9726907762039076,4.172684170790492,2.7414284462239427
17.0,2012-10-17 01:59:53+00:00,-73.97278,40.748659,-73.971901,40.746136,1,2,10,2012,False,late_night,0.2901524177488091,1.4922584703074537,1.7471468931368448
24.8,2011-01-30 19:37:27+00:00,-73.973697,40.723417,-73.986938,40.710733,19,6,1,2011,True,evening_rush,1.7984823091934392,3.9719434085793393,5.257246968913648
22.0,2013-02-16 09:39:32+00:00,-73.992482,40.701409,-74.002747,40.708941,9,5,2,2013,True,morning_rush,1.2042210972869853,6.320074741985468,5.645356067004507
19.4,2013-04-24 23:40:53+00:00,-74.011287,40.765391,-74.003804,40.765033,23,2,4,2013,False,late_night,0.6314601168636492,2.322142190312819,1.7286268248093648
21.0,2012-07-07 14:36:53+00:00,-73.990028,40.757419,-73.984436,40.748181,14,5,7,2012,True,regular,1.1300676384290214,0.386815757032659,1.0954953056465435
20.1,2011-07-04 19:49:42+00:00,-73.974347,40.730623,-73.970526,40.738731,19,0,7,2011,False,evening_rush,0.9573266990043824,3.185885050211065,2.486349351931515
19.4,2011-12-02 01:31:25+00:00,-73.988894,40.78078,-73.994759,40.785366,1,4,12,2011,False,late_night,0.7098475429774732,2.549094856230531,3.1412639342671986
19.6,2011-01-12 07:08:11+00:00,-73.974165,40.737347,-73.966514,40.734989,7,2,1,2011,False,morning_rush,0.6959173328980804,2.4871104228341174,3.017467115419116
22.1,2011-07-20 09:31:56+00:00,-73.984647,40.745961,-73.988355,40.733505,9,2,7,2011,False,morning_rush,1.4198383471876892,1.3406026436282321,2.73431814188145
23.4,2013-02-26 06:59:01+00:00,-73.971388,40.7495,-73.958373,40.741075,6,1,2,2013,False,morning_rush,1.4421439734230936,1.518653211092222,2.960340408012598
21.3,2011-11-17 18:59:35+00:00,-73.999536,40.739471,-74.007005,40.730897,18,3,11,2011,False,evening_rush,1.1423543988055043,2.3754960750575798,3.5163411338647292
24.1,2012-06-10 11:36:27+00:00,-73.992819,40.784545,-73.994334,40.767736,11,6,6,2012,True,regular,1.8734239433514637,3.0153311625075925,1.3136052515752905
19.9,2011-05-05 06:23:20+00:00,-74.010766,40.715726,-74.002293,40.715253,6,3,5,2011,False,morning_rush,0.7160478692238817,5.160211108631716,4.959362279842156
16.9,2012-09-13 13:36:17+00:00,-73.983303,40.764656,-73.983654,40.762153,13,3,9,2012,False,regular,0.27988640225674616,0.7628938016265585,0.48726373675069756
20.8,2012-11-04 11:21:55+00:00,-73.949274,40.755165,-73.948897,40.76552,11,6,11,2012,True,regular,1.1518611988077447,3.0675221857876607,3.1941876939456604
17.9,2011-02-05 12:35:21+00:00,-74.009172,40.754613,-74.013087,40.75694,12,5,2,2011,True,regular,0.41915867075650615,2.029135469669991,2.3265831197876374
18.6,2011-07-25 15:35:55+00:00,-73.977612,40.776155,-73.974931,40.781507,15,0,7,2011,False,regular,0.6364918086244841,2.1252324912926013,2.7612372993873957
18.3,2012-12-29 00:44:35+00:00,-73.964048,40.751479,-73.964756,40.746225,0,5,12,2012,True,late_night,0.5872545452171106,1.9469911683882886,2.183484161509441
22.9,2011-05-28 17:37:02+00:00,-73.933999,40.764407,-73.941842,40.752097,17,5,5,2011,True,evening_rush,1.5198753545589492,4.3956952417276485,3.735477144044509
17.4,2012-10-24 12:58:15+00:00,-73.989859,40.771476,-73.988586,40.768221,12,2,10,2012,False,regular,0.37748178442427527,1.5427767609225882,1.1658628049074644
19.6,2012-11-29 04:03:20+00:00,-73.99264,40.734869,-73.991132,40.742641,4,3,11,2012,False,late_night,0.8734962841491387,2.6414441528683814,1.7725135110656935
28.0,2012-12-10 11:15:16+00:00,-74.003334,40.758976,-73.979836,40.766724,11,0,12,2012,False,regular,2.1584248561684563,1.5060130982342674,1.0810109028414967
19.4,2013-10-01 22:13:06+00:00,-73.95719,40.742476,-73.9633,40.73817,22,1,10,2013,False,late_night,0.7030205442010274,2.9439383345239936,2.891257065943642
21.6,2012-11-11 21:46:43+00:00,-73.997348,40.74602,-74.005742,40.737412,21,6,11,2012,True,regular,1.1900695188321881,1.664500999676636,2.854555583470327
21.1,2012-09-01 04:44:26+00:00,-73.987412,40.740338,-73.984622,40.729771,4,5,9,2012,True,late_night,1.1982811710617138,1.9705182500216296,3.139792964789851
20.6,2012-01-07 22:39:58+00:00,-74.016979,40.764132,-74.026907,40.762766,22,5,1,2012,True,late_night,0.8498238842952175,2.737541519041951,3.527508652292853
21.0,2011-07-25 14:42:32+00:00,-73.962321,40.752449,-73.973051,40.753815,14,0,7,2011,False,regular,0.9164988084878405,2.0476317176336947,1.1471997096285984
25.9,2013-02-23 18:45:53+00:00,-73.956835,40.761836,-73.971204,40.776568,18,5,2,2013,True,evening_rush,2.036587314973377,2.4516943476266166,2.3900489318896945
19.6,2011-07-09 22:31:39+00:00,-73.963084,40.749474,-73.97083,40.750708,22,5,7,2011,True,late_night,0.6667732193421271,2.1128036975160653,1.4779578946033136
20.5,2011-09-08 19:34:04+00:00,-74.012107,40.701876,-74.019605,40.708014,19,3,9,2011,False,evening_rush,0.9302150939869227,6.631203567169389,6.257102699062605
23.1,2011-11-22 21:01:44+00:00,-73.967857,40.750941,-73.98069,40.743136,21,1,11,2011,False,regular,1.3863311915690253,1.6806549594418718,1.7017408516936303
16.9,2013-04-16 07:54:00+00:00,-74.013453,40.751906,-74.015956,40.752323,7,1,4,2013,False,morning_rush,0.21587796909993098,2.450081400839348,2.641859672036506
27.5,2013-07-28 22:31:10+00:00,-73.978839,40.757278,-74.002499,40.758679,22,6,7,2013,True,late_night,1.9988970778919983,0.566755707503739,1.4337609828234823
18.2,2012-07-19 23:10:28+00:00,-73.975898,40.732188,-73.970981,40.730783,23,3,7,2012,False,late_night,0.4427873802560842,2.9819739682132296,3.264220551166923
18.4,2011-02-23 15:34:19+00:00,-73.973796,40.714136,-73.979364,40.713918,15,2,2,2011,False,regular,0.4699130370202968,4.976142511338085,4.928883220521915
17.8,2011-07-12 20:46:00+00:00,-73.969307,40.768738,-73.973405,40.77,20,1,7,2011,False,regular,0.3725437841075198,1.8126121880342996,1.678714211610931
19.4,2012-12-06 19:05:07+00:00,-73.980161,40.741792,-73.974292,40.746602,19,3,12,2012,False,evening_rush,0.7283716723917341,1.857515902767854,1.5803881886211566
21.8,2011-01-29 15:50:32+00:00,-74.019249,40.755137,-74.015531,40.766829,15,5,1,2011,True,regular,1.3372715759414484,2.860417262501439,2.7131111219197788
27.4,2011-05-11 02:04:26+00:00,-73.969298,40.741556,-73.975597,40.718901,2,2,5,2011,False,late_night,2.574429386287702,2.281688683060898,4.426946178885228
21.6,2011-07-31 12:19:08+00:00,-73.978048,40.749818,-73.97353,40.760956,12,6,7,2011,True,regular,1.2956374188993538,1.1053224689296821,1.0604060116477985
27.2,2011-08-31 21:18:37+00:00,-73.998052,40.736521,-73.982563,40.719413,21,2,8,2011,False,regular,2.307019730042314,2.6119570539767425,4.29780795955518
20.9,2013-09-13 12:42:12+00:00,-74.011388,40.720957,-74.02151,40.724045,12,4,9,2013,False,regular,0.9195202812454621,4.660818453003434,4.843476211677419
28.0,2011-07-07 21:27:51+00:00,-73.9492,40.764212,-73.941662,40.787768,21,3,7,2011,False,regular,2.69511760899615,3.1343654727369024,4.958206012354022
21.2,2011-04-21 20:44:21+00:00,-73.955374,40.731906,-73.966505,40.731481,20,3,4,2011,False,regular,0.9390942272212803,3.8548539326964746,3.3549937656030964
21.6,2013-12-02 18:07:51+00:00,-73.965881,40.754919,-73.954127,40.756719,18,0,12,2013,False,evening_rush,1.010068647459528,1.687631761987925,2.6463231600053203
19.5,2013-05-07 15:50:25+00:00,-73.993526,40.762314,-74.000645,40.759211,15,1,5,2013,False,regular,0.6917788080104414,0.8288933691728307,1.2826977439714822
20.7,2011-10-26 12:27:08+00:00,-74.03034,40.732396,-74.037841,40.739068,12,2,10,2011,False,regular,0.9745915912876688,4.730215556155811,4.885935788018755
21.7,2013-11-09 23:18:47+00:00,-73.964706,40.713883,-73.953214,40.717506,23,5,11,2013,True,late_night,1.0489970646070748,5.209058615305865,5.260606499704805
20.6,2012-03-10 11:14:30+00:00,-73.972666,40.822783,-73.965451,40.816022,11,5,3,2012,True,regular,0.9663348313187065,7.284117260553773,6.668900042232595
19.1,2012-03-14 13:10:25+00:00,-73.987493,40.734167,-73.994284,40.733023,13,2,3,2012,False,regular,0.5861665526826786,2.655421770347995,2.8742075820964414
21.3,2013-12-01 10:37:33+00:00,-73.957504,40.768703,-73.95623,40.757518,10,6,12,2013,True,regular,1.2483350259300696,2.6411693081600482,2.465922972862372
19.2,2012-03-02 18:05:45+00:00,-73.96304,40.808184,-73.97014,40.806994,18,4,3,2012,False,evening_rush,0.6120421416377504,5.891917680127533,5.599280965223186
23.9,2013-01-11 16:41:27+00:00,-73.976478,40.773697,-73.992405,40.769504,16,4,1,2013,False,regular,1.419940848087925,1.9036342965387099,1.405170925854601
16.8,2011-11-24 19:53:46+00:00,-73.979299,40.740987,-73.977406,40.742352,19,3,11,2011,False,evening_rush,0.22016310531376837,1.962552713309967,1.8687955061082584
19.6,2012-01-11 06:10:38+00:00,-73.978981,40.747987,-73.982545,40.740887,6,2,1,2012,False,morning_rush,0.8446498107284724,1.241442471465184,1.9190910823001575
20.5,2012-10-13 10:50:52+00:00,-73.966401,40.725022,-73.97586,40.722877,10,5,10,2012,True,regular,0.8320326974371568,4.004478329393211,3.9890522376821624
22.2,2011-02-15 20:23:15+00:00,-73.99715,40.776451,-73.984102,40.776539,20,1,2,2011,False,regular,1.0987348774481729,2.2741763602173832,2.064802003572452
20.2,2012-08-23 21:53:56+00:00,-73.97148,40.766988,-73.980601,40.767772,21,3,8,2012,False,regular,0.7730594437444096,1.546963580120694,1.162295381100149
17.2,2011-04-26 21:03:10+00:00,-73.998412,40.734567,-73.996972,40.73731,21,1,4,2011,False,regular,0.32825301875378315,2.8235573944958308,2.495356803072524
21.1,2011-11-01 06:45:57+00:00,-73.953269,40.718735,-73.94247,40.716993,6,1,11,2011,False,morning_rush,0.9305035554796995,5.141659155599547,5.825388004042851
19.8,2012-06-06 21:40:22+00:00,-73.969357,40.710363,-73.971918,40.702496,21,2,6,2012,False,regular,0.9010131290432671,5.468837828683969,6.276976259535352
19.3,2012-03-04 22:49:27+00:00,-73.993765,40.779595,-74.001106,40.780416,22,6,3,2012,True,late_night,0.6248127188335305,2.5000947650258873,2.817797040217682
17.4,2013-01-16 14:56:25+00:00,-73.978388,40.753611,-73.975411,40.751823,14,2,1,2013,False,regular,0.32001690173041036,0.7726780498930842,1.0926748459908189
21.2,2013-07-09 21:28:18+00:00,-73.997076,40.75645,-73.992519,40.766696,21,1,7,2013,False,regular,1.2022131740467565,0.99014187166508,1.1333382238388223
22.9,2013-05-14 03:13:13+00:00,-73.949918,40.725312,-73.941152,40.736819,3,1,5,2013,False,late_night,1.477414405356994,4.711433042213034,4.416338449809302
27.2,2013-03-08 16:02:15+00:00,-73.947542,40.706095,-73.92883,40.692374,16,4,3,2013,False,regular,2.1945693050742423,6.59851981672412,8.720997030579408
19.5,2012-05-14 12:14:45+00:00,-73.966076,40.778878,-73.970648,40.78505,12,0,5,2012,False,regular,0.786883728912395,2.8399373835968236,3.257486684217508
19.8,2013-08-04 05:41:58+00:00,-73.948867,40.751261,-73.946908,40.759439,5,6,8,2013,True,late_night,0.9242017200080015,3.175337700988072,3.254398711495075
24.9,2012-07-29 21:51:57+00:00,-73.976964,40.777217,-73.989656,40.763759,21,6,7,2012,True,regular,1.838954658075576,2.2545097782841155,0.7297938466187412
20.0,2012-02-26 22:24:41+00:00,-73.96473,40.738422,-73.958066,40.744217,22,6,2,2012,True,late_night,0.854648237774132,2.792940796433609,2.77295119726472
20.2,2013-10-05 08:09:09+00:00,-73.955506,40.742895,-73.953668,40.751855,8,5,10,2013,True,morning_rush,1.0082660487515005,3.0339341871078753,2.766941860492598
20.5,2012-01-26 15:49:37+00:00,-73.980115,40.771399,-73.981902,40.761902,15,3,1,2012,False,regular,1.066687898501968,1.5573962391889418,0.5292332237046076
17.6,2013-08-06 01:03:16+00:00,-73.961327,40.773927,-73.964811,40.77579,1,1,8,2013,False,late_night,0.35914003130372824,2.698305423802235,2.6360712706943024
18.7,2012-10-05 10:53:25+00:00,-73.96707,40.741144,-73.964707,40.746849,10,4,10,2012,False,regular,0.6648690005797604,2.4337786225191604,2.145957633303589
22.5,2011-03-12 17:08:34+00:00,-73.995109,40.768436,-74.004771,40.758552,17,5,3,2011,True,evening_rush,1.3675084170759,1.4147530375831623,1.6242966768259626
21.6,2013-07-08 18:35:49+00:00,-74.023737,40.783273,-74.026808,40.794843,18,0,7,2013,False,evening_rush,1.3122464685088662,4.273838055882219,5.374191299386345
25.8,2013-01-25 10:26:31+00:00,-73.983511,40.746857,-73.983344,40.726563,10,4,1,2013,False,regular,2.256633707459525,1.2503211638763652,3.5003507494178514
25.8,2012-01-12 17:27:59+00:00,-74.021938,40.734595,-74.037334,40.747833,17,3,1,2012,False,evening_rush,1.9619434462669727,4.024377889932702,4.510155619489883
21.6,2012-06-11 02:46:58+00:00,-73.99982,40.790282,-74.010333,40.795785,2,0,6,2012,False,late_night,1.0759548087009743,3.7867192404243224,4.693077004635177
20.2,2013-11-20 03:36:16+00:00,-73.997486,40.730367,-74.004086,40.724149,3,2,11,2013,False,late_night,0.8873321140331408,3.2343136363209593,4.076765568432599
24.6,2011-10-31 13:25:47+00:00,-73.991373,40.768884,-73.975691,40.777528,13,0,10,2011,False,regular,1.633308526137877,1.3074208850518416,2.323235304303659
22.3,2013-11-28 08:03:29+00:00,-73.963591,40.748247,-73.971898,40.737769,8,3,11,2013,False,morning_rush,1.359126918944239,2.1405293150490587,2.524591982700306
16.3,2013-12-25 11:11:29+00:00,-73.959246,40.694753,-73.959804,40.695902,11,2,12,2013,False,regular,0.13614855335115403,7.372517693731883,7.23653003220512
21.0,2012-11-23 06:00:57+00:00,-73.969825,40.783858,-73.980231,40.786243,6,4,11,2012,False,morning_rush,0.9153705258343731,3.163801483025622,3.1716672106880686
19.7,2012-08-21 12:05:05+00:00,-73.96735,40.667264,-73.975114,40.669626,12,1,8,2012,False,regular,0.705528846384294,10.204696624510774,9.86565212840865
24.0,2013-12-03 07:23:21+00:00,-73.966878,40.690476,-73.981288,40.682079,7,1,12,2013,False,morning_rush,1.5323459504086767,7.670566431035992,8.449489507990886
19.8,2011-01-19 04:17:30+00:00,-74.029937,40.76582,-74.023234,40.760859,4,2,1,2011,False,late_night,0.7893025482941918,3.842272407375798,3.1940228285192958
22.3,2011-02-02 09:36:11+00:00,-73.979796,40.765812,-73.993052,40.76708,9,2,2,2011,False,morning_rush,1.1252429567284625,0.9926475184205845,1.1932899042761789
21.4,2013-05-11 06:08:53+00:00,-74.015929,40.730873,-74.006859,40.723605,6,5,5,2013,True,morning_rush,1.1123292445117048,3.958531853874893,4.226735053550247
18.3,2012-02-09 11:54:28+00:00,-73.969817,40.754435,-73.965138,40.757149,11,3,2,2012,False,regular,0.4963844942481889,1.3791686252989823,1.717654700139869
