fare_amount,pickup_timestamp,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude
25.7,2013-07-02 19:47:42 UTC,-73.947553,40.763031,-73.955541,40.744572
21.4,2012-11-19 16:11:44 UTC,-73.982673,40.753948,-73.982146,40.742478
24.5,2013-04-18 13:54:00 UTC,-73.947614,40.764748,-73.93295,40.774752
22.1,2011-02-18 03:20:36 UTC,-73.968718,40.75642,-73.957968,40.749253
24.6,2012-06-19 22:24:06 UTC,-73.972977,40.77113,-73.97658,40.753641
20.5,2012-09-30 09:16:28 UTC,-73.982265,40.776346,-73.99056,40.77123
23.8,2011-04-04 06:32:06 UTC,-73.960521,40.697749,-73.976105,40.702854
25.0,2013-06-08 23:10:08 UTC,-73.97774,40.724371,-73.981526,40.706063
22.2,2013-11-01 02:03:35 UTC,-73.998643,40.743059,-74.00763,40.752592
22.8,2012-03-16 12:22:18 UTC,-73.99931,40.74932,-73.999671,40.73491
17.6,2011-08-17 06:23:15 UTC,-73.97155,40.729897,-73.971533,40.725942
18.8,2013-09-15 12:30:01 UTC,-73.998148,40.777361,-74.002903,40.773278
19.2,2012-06-10 10:33:38 UTC,-73.981245,40.809398,-73.985791,40.803784
19.1,2011-07-15 10:28:01 UTC,-73.958856,40.755585,-73.965794,40.754937
20.3,2013-10-17 15:38:12 UTC,-73.973921,40.75253,-73.979045,40.760316
22.8,2013-03-15 16:20:43 UTC,-73.994443,40.775484,-73.980084,40.775076
19.6,2013-08-24 05:07:12 UTC,-73.9518,40.694025,-73.946622,40.687968
19.1,2011-08-17 01:40:10 UTC,-73.969042,40.750854,-73.963729,40.755428
20.8,2013-09-10 05:25:06 UTC,-73.959644,40.779371,-73.949525,40.781444
21.3,2012-09-06 18:05:42 UTC,-74.025351,40.730705,-74.016116,40.72401
22.8,2013-05-24 06:01:18 UTC,-73.973383,40.713203,-73.959135,40.713626
20.4,2011-11-20 05:48:56 UTC,-73.963157,40.744426,-73.957273,40.736902
20.1,2011-06-14 06:08:24 UTC,-73.945994,40.748179,-73.943943,40.739522
20.6,2011-07-12 18:05:17 UTC,-74.009276,40.72274,-74.015184,40.730798
20.3,2013-10-30 10:32:00 UTC,-73.955878,40.812885,-73.964119,40.817354
21.5,2013-05-18 19:00:51 UTC,-73.947112,40.735639,-73.93829,40.743343
18.9,2012-04-10 08:13:30 UTC,-74.020346,40.71539,-74.021456,40.721742
23.8,2012-04-19 16:54:45 UTC,-73.970428,40.747191,-73.984027,40.738319
27.2,2012-08-27 03:36:25 UTC,-73.967648,40.777236,-73.988578,40.787249
26.5,2013-03-31 16:21:24 UTC,-73.98654,40.750522,-73.965064,40.747546
22.4,2012-05-28 22:21:04 UTC,-73.989802,40.764568,-73.999661,40.77386
19.1,2013-10-26 19:20:12 UTC,-73.966643,40.723855,-73.973505,40.722604
22.0,2012-08-23 22:38:19 UTC,-73.9923,40.794631,-73.980019,40.797762
21.9,2011-06-10 13:55:35 UTC,-73.984345,40.766851,-73.996431,40.770284
20.5,2013-04-28 20:45:15 UTC,-73.963751,40.781431,-73.958437,40.789563
27.9,2012-09-23 19:28:27 UTC,-73.944919,40.760955,-73.926699,40.744609
28.8,2012-06-03 23:02:24 UTC,-73.96924,40.774747,-73.948102,40.758983
19.7,2011-10-02 00:01:14 UTC,-73.97733,40.723808,-73.981805,40.730526
17.4,2012-08-20 09:17:21 UTC,-73.990328,40.735258,-73.990448,40.738821
20.0,2012-07-11 16:26:12 UTC,-74.000212,40.790394,-74.004176,40.782638
17.5,2012-12-30 12:26:56 UTC,-73.957808,40.796792,-73.957988,40.800435
25.2,2013-01-20 18:48:29 UTC,-73.983069,40.715588,-73.970086,40.701508
33.4,2013-09-21 15:13:11 UTC,-73.956986,40.757492,-73.970979,40.790135
22.9,2012-04-21 10:16:39 UTC,-73.986591,40.737072,-73.980111,40.750187
18.9,2011-06-26 20:56:22 UTC,-73.992986,40.729089,-73.994941,40.735312
22.5,2012-03-23 10:56:56 UTC,-73.971584,40.758545,-73.957899,40.759301
22.9,2013-01-07 09:09:42 UTC,-73.981531,40.784229,-73.968377,40.778042
22.5,2013-06-10 05:35:23 UTC,-74.004111,40.76355,-74.008182,40.750448
16.4,2013-08-29 10:54:22 UTC,-73.943653,40.740415,-73.94476,40.739276
21.8,2011-06-04 12:36:05 UTC,-73.99254,40.765446,-73.983612,40.756848
22.0,2011-11-17 05:49:21 UTC,-73.961448,40.739201,-73.951615,40.731186
29.9,2013-05-22 23:24:14 UTC,-73.963163,40.762363,-73.987888,40.748196
20.3,2013-05-07 07:50:23 UTC,-74.005189,40.791894,-73.996294,40.794391
24.1,2011-06-25 05:05:53 UTC,-74.000048,40.687685,-73.983583,40.683915
18.6,2013-01-08 09:00:59 UTC,-73.98603,40.773918,-73.983474,40.779268
20.9,2011-10-29 03:57:11 UTC,-73.997313,40.703828,-73.987811,40.708399
22.1,2013-02-17 11:41:49 UTC,-73.945471,40.78685,-73.932683,40.789144
29.0,2012-07-04 06:10:35 UTC,-73.984004,40.730889,-73.981788,40.757484
21.4,2011-11-10 23:23:08 UTC,-73.962205,40.71347,-73.954063,40.721707
21.9,2011-05-08 22:40:09 UTC,-73.969727,40.770858,-73.9696,40.758252
17.9,2012-11-30 01:37:14 UTC,-73.97472,40.760925,-73.975241,40.765512
19.0,2013-03-21 05:02:55 UTC,-73.979194,40.720024,-73.985809,40.719484
22.4,2013-04-10 10:14:44 UTC,-73.955257,40.71241,-73.953527,40.698995
27.4,2012-09-19 09:37:46 UTC,-73.996502,40.744376,-73.977633,40.730159
20.7,2013-12-16 17:49:06 UTC,-73.945473,40.713877,-73.954498,40.718409
20.3,2013-06-29 17:17:51 UTC,-74.005744,40.718156,-73.999576,40.725131
21.1,2012-08-22 01:39:19 UTC,-73.96437,40.753469,-73.96116,40.743006
24.5,2013-09-20 10:25:06 UTC,-74.008103,40.721024,-73.993355,40.730726
24.1,2012-08-28 09:04:10 UTC,-73.986314,40.762796,-73.969685,40.765645
23.2,2013-12-24 01:55:00 UTC,-73.978134,40.794704,-73.987377,40.806663
21.8,2012-04-11 01:20:19 UTC,-73.989734,40.745543,-73.995476,40.75644
18.3,2012-04-15 20:23:03 UTC,-73.983633,40.753905,-73.988829,40.75232
24.2,2012-01-31 21:19:17 UTC,-74.007739,40.810543,-74.012581,40.826899
21.6,2013-05-14 23:13:35 UTC,-73.999749,40.714372,-74.003733,40.703131
27.7,2011-01-24 22:12:15 UTC,-73.970035,40.785737,-73.966564,40.80964
21.7,2012-10-25 21:25:01 UTC,-73.979407,40.782126,-73.98792,40.773338
19.2,2012-02-26 13:00:48 UTC,-73.993811,40.77563,-74.000918,40.775149
20.5,2012-08-09 18:34:42 UTC,-73.953514,40.788752,-73.96142,40.783081
18.7,2013-04-28 21:38:41 UTC,-74.004399,40.758417,-73.999472,40.754649
30.3,2013-07-27 02:51:09 UTC,-73.987232,40.732512,-73.987869,40.761748
18.2,2013-06-28 11:46:41 UTC,-73.990113,40.782837,-73.992526,40.77821
21.6,2013-03-10 09:31:25 UTC,-73.967699,40.783985,-73.976118,40.792496
23.7,2012-01-20 23:57:41 UTC,-73.979037,40.783159,-73.995077,40.780805
25.0,2013-04-28 23:38:06 UTC,-73.982163,40.751335,-73.965848,40.760701
18.7,2011-11-04 08:21:33 UTC,-74.016884,40.728514,-74.019772,40.723073
29.2,2011-04-20 16:00:08 UTC,-73.962699,40.755741,-73.935594,40.758302
20.6,2011-12-06 20:18:35 UTC,-73.984357,40.778267,-73.976629,40.784554
25.5,2011-06-17 12:03:08 UTC,-73.977687,40.780731,-73.959394,40.773512
30.3,2011-04-15 21:17:11 UTC,-73.994971,40.73711,-73.985036,40.764687
19.1,2013-05-23 10:38:08 UTC,-73.998117,40.759461,-73.996531,40.766271
18.8,2012-10-07 18:47:46 UTC,-73.950014,40.710737,-73.955991,40.708477
21.6,2013-10-27 15:04:15 UTC,-74.015465,40.779549,-74.025233,40.772576
21.2,2013-06-15 18:36:38 UTC,-74.001084,40.726501,-73.989887,40.727418
21.9,2011-06-14 16:25:21 UTC,-73.95039,40.773558,-73.94774,40.761398
25.1,2012-07-27 07:32:01 UTC,-73.967185,40.715521,-73.96102,40.733344
20.2,2013-03-08 14:19:59 UTC,-73.986509,40.780942,-73.978363,40.785255
17.5,2012-05-19 09:23:55 UTC,-73.955068,40.759655,-73.951508,40.758775
21.4,2011-02-06 03:12:24 UTC,-73.971063,40.726559,-73.975781,40.737019
21.8,2013-02-03 23:01:47 UTC,-73.975347,40.770741,-73.96522,40.763526
21.5,2012-06-28 18:08:27 UTC,-73.975489,40.732289,-73.977471,40.72073
16.4,2013-10-13 06:09:00 UTC,-73.970695,40.772487,-73.96979,40.771185
19.3,2013-12-01 20:08:59 UTC,-73.969886,40.741777,-73.962712,40.743052
18.3,2012-03-16 04:40:57 UTC,-73.936081,40.698369,-73.93667,40.703674
27.3,2013-07-06 08:22:06 UTC,-73.983898,40.720528,-74.002076,40.705765
21.3,2012-07-21 22:43:24 UTC,-73.983281,40.737088,-73.972875,40.732524
32.3,2013-09-13 08:05:54 UTC,-74.004738,40.791046,-73.992189,40.760211
26.5,2013-10-29 16:32:50 UTC,-73.981038,40.777034,-73.999349,40.765211
22.0,2012-11-30 05:36:30 UTC,-73.942742,40.798716,-73.953175,40.805868
26.8,2013-09-20 08:28:57 UTC,-73.96031,40.799609,-73.940072,40.809219
21.5,2011-01-14 03:35:52 UTC,-73.990873,40.733957,-73.988553,40.722537
17.3,2013-11-17 03:15:21 UTC,-73.979399,40.744345,-73.979364,40.741099
17.8,2012-12-16 15:50:39 UTC,-74.005929,40.737662,-74.010193,40.737918
23.1,2013-01-11 09:36:28 UTC,-73.999382,40.729855,-74.009689,40.740636
23.3,2012-09-30 17:09:41 UTC,-73.977011,40.694755,-73.978955,40.710046
20.6,2013-02-07 06:20:00 UTC,-73.989889,40.749558,-73.980145,40.751088
16.9,2013-06-18 19:09:22 UTC,-74.000892,40.711433,-74.001049,40.708827
23.5,2011-04-15 01:59:45 UTC,-73.970203,40.748975,-73.9641,40.734538
24.5,2012-06-28 01:38:09 UTC,-73.981645,40.813473,-73.963988,40.814554
26.4,2013-12-24 12:00:04 UTC,-74.011351,40.73472,-74.017156,40.755469
22.3,2012-08-14 14:48:27 UTC,-74.021503,40.755843,-74.018474,40.768745
20.7,2013-01-04 22:47:44 UTC,-73.9914,40.777199,-73.981356,40.778948
20.5,2012-09-10 16:48:33 UTC,-74.011765,40.758409,-74.021094,40.761443
19.2,2013-06-27 13:10:27 UTC,-74.017378,40.758775,-74.015598,40.751889
25.2,2013-09-18 02:58:30 UTC,-73.957421,40.739128,-73.938697,40.735557
17.5,2012-04-01 09:07:20 UTC,-73.981954,40.743044,-73.985357,40.74452
21.0,2012-12-17 17:04:05 UTC,-73.985309,40.7212,-73.974625,40.722706
20.7,2013-11-09 15:08:01 UTC,-73.983768,40.775381,-73.985179,40.785489
25.8,2011-12-22 21:57:24 UTC,-74.002757,40.697755,-73.984761,40.707376
24.3,2011-09-22 21:22:11 UTC,-73.97178,40.779133,-73.988235,40.784338
20.6,2013-03-12 10:09:29 UTC,-73.982614,40.707889,-73.981964,40.697898
24.5,2011-12-16 01:31:41 UTC,-73.995148,40.778878,-74.009937,40.769264
21.3,2013-06-30 11:00:52 UTC,-73.992153,40.739385,-73.999161,40.730507
19.4,2012-08-06 15:49:12 UTC,-74.004549,40.713044,-74.011617,40.715399
25.9,2011-02-22 11:07:09 UTC,-73.988125,40.767379,-73.990794,40.747116
21.6,2011-05-27 14:37:58 UTC,-73.984793,40.777863,-73.996675,40.7778
22.7,2012-09-20 10:19:19 UTC,-73.988646,40.736858,-73.989363,40.750944
19.7,2013-02-27 17:56:49 UTC,-73.978897,40.771618,-73.974292,40.778287
23.5,2013-04-21 01:25:29 UTC,-73.98157,40.681447,-73.996889,40.67794
20.4,2013-05-27 18:30:41 UTC,-73.975385,40.710382,-73.981734,40.7034
29.0,2013-01-28 03:05:13 UTC,-73.961138,40.788772,-73.935728,40.796829
17.9,2012-12-08 14:47:38 UTC,-73.96814,40.74329,-73.964847,40.74635
24.8,2011-05-25 18:50:48 UTC,-73.960908,40.694134,-73.979086,40.691669
23.2,2012-04-21 10:15:29 UTC,-73.996955,40.729034,-74.010959,40.723144
16.8,2012-10-27 23:21:24 UTC,-73.990172,40.722298,-73.987913,40.723062
17.2,2012-06-14 09:40:35 UTC,-73.966928,40.745021,-73.965921,40.741991
20.5,2011-01-23 14:12:24 UTC,-73.96657,40.738877,-73.972445,40.746721
28.2,2011-05-24 08:27:12 UTC,-73.993572,40.755368,-73.971639,40.76778
30.4,2012-11-11 12:30:20 UTC,-73.967768,40.747916,-73.941581,40.734244
21.9,2012-02-20 21:33:07 UTC,-73.998871,40.790792,-74.001514,40.778534
23.7,2013-04-06 08:47:01 UTC,-73.970379,40.762736,-73.961649,40.776217
20.3,2013-08-07 07:57:27 UTC,-73.980526,40.76373,-73.971294,40.765388
23.4,2012-02-25 08:00:40 UTC,-74.007689,40.784955,-73.99713,40.773638
229.5,2011-11-26 22:03:34 UTC,-73.988681,40.738337,-73.995082,40.748169
25.5,2012-01-17 09:46:10 UTC,-73.936355,40.712144,-73.91696,40.715561
26.7,2011-09-27 05:11:44 UTC,-73.975944,40.786209,-73.97663,40.808242
18.0,2013-07-01 15:34:01 UTC,-73.933991,40.754075,-73.929771,40.751722
21.2,2011-01-20 14:13:33 UTC,-74.008879,40.754181,-74.008858,40.765268
22.9,2013-11-20 07:41:57 UTC,-73.964985,40.731,-73.966382,40.716512
22.7,2011-09-10 18:07:27 UTC,-74.030687,40.731494,-74.027903,40.745455
23.2,2011-08-11 02:02:43 UTC,-73.980005,40.775402,-73.991864,40.784843
28.3,2013-05-03 16:35:16 UTC,-73.967376,40.77954,-73.987087,40.795583
21.3,2012-05-13 08:29:20 UTC,-73.963242,40.773515,-73.965376,40.784621
20.1,2011-10-18 20:46:45 UTC,-73.995985,40.773789,-74.00479,40.772798
22.1,2012-12-15 19:07:03 UTC,-73.959218,40.767071,-73.953743,40.75536
19.3,2012-11-14 07:37:46 UTC,-73.990674,40.753946,-73.986336,40.747925
24.4,2011-04-04 11:47:47 UTC,-73.983282,40.744739,-73.983147,40.727127
24.4,2011-08-01 19:19:59 UTC,-73.988666,40.78631,-73.973851,40.777101
17.8,2013-04-15 10:12:08 UTC,-74.002728,40.738788,-74.00279,40.743047
22.9,2011-03-18 15:25:37 UTC,-73.948606,40.761099,-73.963187,40.760622
17.2,2011-04-16 12:38:27 UTC,-73.97904,40.72588,-73.981276,40.723644
22.7,2013-04-05 18:23:18 UTC,-73.958254,40.730221,-73.946544,40.72229
28.6,2013-05-30 12:12:57 UTC,-73.959106,40.742915,-73.977948,40.725191
16.7,2012-06-23 20:01:09 UTC,-73.999359,40.725882,-74.000299,40.727703
19.1,2013-09-08 12:57:08 UTC,-73.955677,40.773936,-73.949923,40.777727
29.8,2011-05-22 15:19:14 UTC,-73.969932,40.709559,-73.943409,40.699643
22.2,2011-12-18 00:16:23 UTC,-74.000818,40.752977,-73.988735,40.747642
23.4,2012-10-14 14:47:15 UTC,-73.971023,40.753975,-73.969697,40.769397
22.0,2012-03-25 16:31:42 UTC,-74.000459,40.695676,-73.995252,40.707271
27.7,2011-09-21 19:02:11 UTC,-73.947871,40.736769,-73.966848,40.721925
20.9,2012-08-18 15:13:15 UTC,-73.963724,40.757671,-73.974221,40.756825
1.1,2013-12-18 20:48:42 UTC,-73.981423,40.762862,-73.974913,40.777411
17.0,2012-07-14 18:53:32 UTC,-73.954704,40.743871,-73.953092,40.741707
17.6,2013-08-12 11:14:17 UTC,-74.01164,40.770307,-74.008752,40.767617
21.1,2012-08-26 22:13:29 UTC,-73.994987,40.746721,-73.994646,40.757648
20.6,2013-04-09 14:06:14 UTC,-73.985048,40.75041,-73.985099,40.76028
20.3,2013-01-15 13:37:45 UTC,-73.935286,40.75755,-73.934257,40.766903
21.1,2011-09-06 21:43:10 UTC,-74.00141,40.77781,-74.01197,40.77519
19.1,2011-06-06 19:53:23 UTC,-74.014146,40.729728,-74.016435,40.736357
25.4,2013-12-25 21:19:32 UTC,-74.008888,40.735395,-74.021329,40.750343
18.7,2012-07-11 08:33:56 UTC,-73.961876,40.729933,-73.968072,40.729434
21.9,2013-12-14 07:15:53 UTC,-73.991884,40.740034,-73.979925,40.736
21.8,2012-09-19 14:00:21 UTC,-73.983182,40.792787,-73.984989,40.805088
26.3,2011-11-06 13:35:17 UTC,-73.964743,40.767182,-73.958785,40.787636
26.2,2012-05-09 08:17:02 UTC,-73.983162,40.716067,-73.982009,40.737217
18.3,2011-01-10 16:38:46 UTC,-73.975917,40.731987,-73.979766,40.728241
20.9,2012-12-31 10:48:04 UTC,-73.969296,40.761183,-73.979381,40.758443
21.2,2011-03-24 23:28:14 UTC,-73.988614,40.722805,-73.992614,40.712513
16.7,2011-04-21 04:54:11 UTC,-73.983326,40.72824,-73.981495,40.72942
21.7,2011-11-25 08:38:25 UTC,-73.975161,40.790349,-73.969359,40.779608
18.3,2012-10-03 22:22:58 UTC,-73.962636,40.731599,-73.961413,40.726332
20.4,2012-04-13 15:08:12 UTC,-73.995847,40.77864,-73.989353,40.785651
23.5,2013-07-12 18:51:16 UTC,-74.040412,40.78766,-74.055613,40.791559
25.7,2013-12-10 08:12:39 UTC,-73.966408,40.727996,-73.957742,40.709889
25.3,2012-09-12 14:42:43 UTC,-73.961446,40.723301,-73.972728,40.739004
23.0,2011-07-15 00:23:35 UTC,-73.975999,40.741716,-73.966164,40.730846
21.1,2011-05-28 08:44:43 UTC,-73.974634,40.717341,-73.96961,40.707732
26.8,2012-02-06 11:47:36 UTC,-73.991286,40.753631,-74.009988,40.741242
20.6,2012-06-20 11:20:24 UTC,-73.969996,40.74383,-73.962627,40.737218
22.3,2013-10-31 08:49:24 UTC,-73.962937,40.760817,-73.952986,40.751849
23.3,2012-09-19 16:13:00 UTC,-73.97887,40.791908,-73.966291,40.783184
28.5,2011-10-08 07:04:04 UTC,-73.930175,40.774525,-73.937861,40.749882
16.7,2012-09-08 02:18:22 UTC,-74.011275,40.764677,-74.009481,40.765976
19.3,2012-06-04 21:29:49 UTC,-73.976741,40.691019,-73.969796,40.693339
27.4,2011-05-24 00:01:13 UTC,-74.003487,40.763301,-73.996124,40.785745
18.8,2011-09-14 15:14:25 UTC,-73.962403,40.801679,-73.958308,40.806542
18.9,2013-07-31 11:15:13 UTC,-74.01163,40.659684,-74.015896,40.654718
23.4,2012-09-14 22:14:18 UTC,-74.006678,40.770681,-73.996799,40.758674
20.6,2011-03-13 01:01:26 UTC,-73.992664,40.745219,-73.982726,40.744256
18.0,2011-03-15 02:22:48 UTC,-73.974683,40.724506,-73.976226,40.728993
20.3,2013-09-14 22:03:13 UTC,-73.991909,40.774034,-73.999745,40.769
19.3,2012-01-08 09:28:00 UTC,-73.991709,40.801291,-73.998988,40.801901
27.3,2011-11-20 00:48:25 UTC,-73.983618,40.773257,-73.96997,40.79223
20.8,2012-12-19 12:59:01 UTC,-73.984845,40.738864,-73.975338,40.735023
25.1,2012-10-25 12:23:10 UTC,-73.950251,40.721696,-73.950451,40.702828
20.1,2011-07-06 21:14:09 UTC,-73.966282,40.754339,-73.968274,40.763074
24.6,2012-02-15 08:51:27 UTC,-73.986492,40.776195,-74.004173,40.779338
24.2,2012-07-30 16:30:43 UTC,-73.93806,40.738388,-73.938904,40.721298
22.0,2013-09-15 17:46:37 UTC,-73.970167,40.741289,-73.982078,40.745565
20.7,2013-01-12 16:05:39 UTC,-73.999379,40.83466,-73.997789,40.824681
22.0,2011-07-23 20:13:43 UTC,-73.97487,40.78236,-73.963017,40.786773
26.4,2013-12-13 19:14:30 UTC,-73.96929,40.784504,-73.979094,40.803576
17.1,2013-12-17 08:09:09 UTC,-73.993752,40.706191,-73.991367,40.704422
23.0,2011-09-10 06:27:29 UTC,-74.00105,40.728784,-73.991072,40.739617
21.9,2012-07-02 22:02:49 UTC,-73.978271,40.75224,-73.976068,40.739956
23.7,2011-10-26 14:20:51 UTC,-73.987204,40.719966,-73.992444,40.704772
25.7,2011-04-11 23:11:03 UTC,-73.950417,40.798012,-73.950314,40.818186
20.7,2012-01-28 06:41:27 UTC,-73.965177,40.792309,-73.955604,40.795388
19.1,2012-03-22 12:39:43 UTC,-73.992816,40.733994,-73.99019,40.74036
21.4,2012-03-17 00:15:21 UTC,-73.971481,40.803518,-73.971515,40.815038
22.0,2013-10-05 17:42:17 UTC,-73.954657,40.749872,-73.943096,40.744594
20.5,2013-04-18 17:25:07 UTC,-74.007876,40.827682,-74.002727,40.835933
22.5,2013-04-17 06:22:31 UTC,-74.000456,40.754341,-74.012485,40.761076
22.8,2011-03-27 09:42:56 UTC,-73.980223,40.767286,-73.973909,40.754338
24.6,2011-12-31 08:30:06 UTC,-73.979288,40.791997,-73.969792,40.807127
24.6,2013-06-23 12:57:02 UTC,-73.981044,40.788329,-73.993417,40.801398
28.7,2013-03-13 00:20:30 UTC,-73.986216,40.765322,-74.008903,40.752485
20.9,2011-06-29 01:31:56 UTC,-73.986521,40.745766,-73.996941,40.747769
16.9,2013-02-12 12:20:32 UTC,-73.972315,40.765424,-73.97334,40.763113
24.3,2013-03-10 19:18:32 UTC,-73.957321,40.725514,-73.947223,40.739698
24.0,2012-02-16 20:53:33 UTC,-73.989619,40.754564,-73.998529,40.740458
33.9,2011-07-11 14:13:18 UTC,-73.931232,40.716721,-73.925681,40.752745
30.1,2011-04-17 14:05:51 UTC,-73.940786,40.696574,-73.96971,40.694829
19.4,2012-08-07 04:19:33 UTC,-73.953415,40.751513,-73.951612,40.758897
22.9,2013-07-22 17:27:54 UTC,-73.96755,40.787868,-73.971618,40.801743
26.2,2013-05-09 23:12:42 UTC,-73.93984,40.777774,-73.918854,40.775814
25.1,2013-12-10 18:20:26 UTC,-73.985802,40.747543,-74.004723,40.746393
18.1,2011-05-02 18:23:25 UTC,-73.996652,40.80241,-73.996797,40.797381
26.1,2012-01-11 17:43:35 UTC,-73.990519,40.732928,-74.009502,40.724074
18.7,2013-07-13 16:03:43 UTC,-74.000059,40.692465,-74.005556,40.695184
24.2,2013-10-01 03:09:24 UTC,-73.977564,40.684537,-73.994576,40.683184
27.4,2013-09-17 02:46:01 UTC,-73.974003,40.714564,-73.950996,40.709471
18.5,2012-03-08 05:25:07 UTC,-73.975983,40.774499,-73.979539,40.769989
18.7,2012-06-22 17:53:00 UTC,-73.980249,40.730956,-73.982359,40.736718
19.6,2013-05-20 02:54:03 UTC,-73.977337,40.763829,-73.977764,40.755853
21.4,2013-03-19 04:50:14 UTC,-73.945274,40.799389,-73.956596,40.796919
22.6,2012-07-03 17:18:55 UTC,-73.967599,40.716997,-73.957047,40.725984
19.1,2013-09-12 06:09:37 UTC,-73.96155,40.764355,-73.955148,40.766827
22.6,2013-03-08 04:54:30 UTC,-73.976184,40.766169,-73.967005,40.755673
21.7,2011-07-30 19:57:38 UTC,-74.012312,40.724178,-74.024491,40.723939
21.7,2013-11-12 15:44:39 UTC,-74.016278,40.790626,-74.004924,40.794997
22.7,2011-01-06 05:40:35 UTC,-73.938344,40.741369,-73.928145,40.751262
19.6,2013-03-05 10:04:56 UTC,-73.990636,40.738487,-73.99296,40.730934
20.9,2011-09-01 06:26:46 UTC,-73.992335,40.813348,-73.983385,40.807763
19.4,2013-01-30 14:45:12 UTC,-73.975087,40.765683,-73.97236,40.758731
24.2,2013-06-25 12:25:21 UTC,-73.968992,40.777759,-73.984932,40.771304
17.9,2011-03-14 09:03:48 UTC,-73.966463,40.790647,-73.968291,40.794697
19.5,2013-12-05 23:17:42 UTC,-73.944512,40.730486,-73.949327,40.736431
20.9,2011-07-27 00:28:38 UTC,-73.949985,40.787495,-73.949131,40.798004
20.8,2011-05-04 09:08:58 UTC,-73.996219,40.734943,-73.986007,40.734031
26.4,2012-06-26 02:53:54 UTC,-73.960625,40.733661,-73.977039,40.719608
19.6,2013-02-20 14:01:23 UTC,-73.987682,40.74184,-73.992118,40.748535
19.8,2013-04-11 15:06:35 UTC,-73.98275,40.731338,-73.990969,40.732929
19.5,2012-09-17 23:26:36 UTC,-74.00188,40.774665,-74.009669,40.775264
23.3,2013-09-24 06:14:25 UTC,-74.013861,40.758016,-74.022093,40.745182
16.7,2013-12-24 23:03:28 UTC,-73.980631,40.735263,-73.97995,40.733305
22.1,2013-01-16 17:45:21 UTC,-73.99912,40.770235,-73.993888,40.758299
18.6,2012-01-30 09:58:16 UTC,-73.961444,40.741745,-73.95796,40.746564
18.0,2012-09-14 15:20:12 UTC,-73.985622,40.740158,-73.983765,40.735859
19.7,2011-05-19 10:05:00 UTC,-73.973828,40.751461,-73.967611,40.746265
29.8,2012-09-21 05:12:21 UTC,-73.952649,40.763904,-73.928846,40.748532
20.8,2012-07-21 21:36:46 UTC,-74.009706,40.761695,-74.008347,40.771966
20.9,2013-05-08 17:51:13 UTC,-73.994492,40.739103,-73.984281,40.736517
20.5,2012-10-01 14:57:04 UTC,-73.976382,40.775413,-73.96674,40.776283
25.3,2012-03-17 03:31:33 UTC,-73.97375,40.743328,-73.955972,40.735973
24.3,2013-12-23 06:41:47 UTC,-73.95793,40.73035,-73.952325,40.713845
20.6,2012-12-14 17:16:29 UTC,-73.962657,40.705959,-73.9711,40.700643
18.0,2011-03-01 12:00:00 UTC,-73.978061,40.779495,-73.975013,40.77578
17.6,2011-08-27 00:37:24 UTC,-73.973932,40.750372,-73.971421,40.753299
20.1,2012-02-14 12:58:27 UTC,-73.973378,40.756326,-73.965227,40.752776
21.3,2011-12-23 08:29:56 UTC,-74.009394,40.781374,-74.018128,40.774191
25.5,2013-12-07 07:48:46 UTC,-73.983128,40.735678,-73.970464,40.720644
15.9,2011-02-25 00:11:04 UTC,-73.975031,40.708768,-73.974978,40.709253
21.4,2013-06-20 00:24:00 UTC,-73.970829,40.752093,-73.962435,40.744128
22.4,2012-11-02 09:41:02 UTC,-73.998487,40.759239,-73.995391,40.772447
16.6,2011-02-18 18:59:42 UTC,-74.005376,40.742115,-74.00415,40.743616
18.7,2012-02-17 17:01:08 UTC,-73.984691,40.794212,-73.982352,40.799833
19.2,2012-02-24 16:48:11 UTC,-73.940653,40.675415,-73.933933,40.672927
25.5,2013-07-04 17:02:42 UTC,-73.996385,40.783602,-73.976798,40.785615
26.7,2011-02-26 17:03:16 UTC,-73.956521,40.773735,-73.976695,40.764827
22.1,2011-02-15 09:14:32 UTC,-73.948305,40.763703,-73.942905,40.751921
15.9,2013-04-27 10:54:19 UTC,-73.979091,40.649923,-73.978651,40.650074
18.6,2011-08-18 23:53:15 UTC,-73.993597,40.788517,-73.995368,40.794221
30.9,2013-01-07 00:23:23 UTC,-73.969744,40.719207,-73.993376,40.699749
19.5,2012-12-13 21:11:16 UTC,-73.9761,40.734769,-73.970298,40.729778
